Store_ID,Store_Name,License_Number,Address,Store_Type_ID,Zip_Code,Latitude,Longitude
24383,BOMBAY HOUSE & GRILL,2631706,560 W VAN BUREN ST,1,60607,41.87684968,-87.64198533
24384,SMART LOVE FAMILY SERVICES,2446479,2222 N KEDZIE BLVD,7,60647,41.92183537,-87.70727253
24385,"GALLERIA MARKET, INC",2583766,440 N STATE ST,1,60654,41.89046259,-87.62817094
24386,D' LUNA RESTAURANT INC.,2627620,1943 W 51ST ST,1,60609,41.80113055,-87.67380736
24387,"WARE RANCH STEAK HOUSE, INC",2631290,11147 S MICHIGAN AVE,1,60628,41.69113262,-87.62088499
24388,FATPOUR TAP WORKS,2595522,2206 S INDIANA AVE,1,60616,41.852637,-87.6224087
24389,"TJP SERVICES, LLC",2626586,6313-6319 S VERNON AVE,2,60637,41.7798337,-87.61425488
24390,DUNKIN DONUTS,2560537,1117 W GRANVILLE AVE,1,60660,41.99445781,-87.65902633
24391,BAR SOTANO,2630985,443 - 447 N CLARK ST,1,60654,41.8904973,-87.63094921
24392,RAINDROP EARLY LEARNING CENTER,2608911,2050 E 93RD ST,4,60617,41.72625212,-87.57341362
24393,LAA-MUSHKILA RESTAURANT,2630707,6258 N CLARK ST,1,60660,41.99607256,-87.67035563
24394,BORDER TACO,2631850,912 N WESTERN AVE,1,60622,41.89801416,-87.68704727
24395,HERITAGE 676 LLC,2627667,676 N LA SALLE DR,1,60654,41.89469809,-87.63282083
24396,HALAL PITTA GRILL,2631065,1234 N HALSTED ST,1,60642,41.90450211,-87.64826687
24397,DISCO TACO,2397260,1605 W MONTROSE AVE,1,60613,41.96147827,-87.66949202
24398,HUDSON NEWS/T-1 C26,2313788,11601 W TOUHY AVE,2,60666,42.0085364,-87.91442844
24399,POTBELLY SANDWICH SHOP,2622234,600 E GRAND AVE,1,60611,41.89209414,-87.61156988
24400,OLD GROUNDS SOCIAL,2308003,950-952 W WRIGHTWOOD AVE,1,60614,41.92912424,-87.65333792
24401,PIZZA HUT,2627545,4019 E 106TH ST,1,60617,41.70257774,-87.5261364
24402,TBD,2615578,2207 W MONTROSE AVE,1,60618,41.96127006,-87.68413886
24403,EL SANTO TAQUERIA,2617056,3352-3354 W FOSTER AVE,1,60625,41.97580512,-87.71326195
24404,ARTIS SENIOR LIVING OF LAKEVIEW,2636301,3535 N ASHLAND AVE,8,60657,41.94622136,-87.66869501
24405,LA BODEGITA BETOS PRODUCE,2622671,4233 S ALBANY AVE,2,60632,41.81633494,-87.70142615
24406,CITGO,2622929,245-261 W 63RD ST,19,60621,41.77985294,-87.63187059
24407,DEL TORO,2608053,2133-2139 S HALSTED ST,1,60608,41.85323373,-87.64636415
24408,FIREHOUSE BAKERY AND GRILL,2631832,720 E 75TH ST,1,60619,41.7586633,-87.60694481
24409,RICE THAI CAFE,2589016,6744 N SHERIDAN RD,1,60626,42.00488092,-87.66101071
24410,BABAS FAMOUS STEAK AND LEMONADE,2631715,5360 W DIVISION ST,1,60651,41.90230475,-87.76065826
24411,NHA TRANG RESTAURANT,2595497,1104-1106 W ARGYLE ST,1,60640,41.9733789,-87.65799856
24412,MINIGROW,2569565,28 S WABASH AVE,1,60603,41.8813832,-87.62633723
24413,"GATELY SEAFOOD MARKET, INC.",2609804,11201 S MICHIGAN AVE,1,60628,41.69075019,-87.62088044
24414,CAFE TOLA,2627325,2489 N MILWAUKEE AVE,1,60647,41.92663503,-87.70319925
24415,D FRUTA LA VIDA,2609195,2937 W ARMITAGE AVE,1,60647,41.91734523,-87.7007514
24416,PRESENCE RESURRECTION MEDICAL CENTER,2205620,7435 W TALCOTT AVE,1,60631,41.98857518,-87.81297791
24417,TAQUERIA MI PUEBLO,2630746,2459 W 51ST ST,1,60632,41.80100544,-87.68661612
24418,2 POTZ & A PAN EATERY,2626283,6052 S EBERHART AVE,1,60637,41.78418311,-87.61338493
24419,UCMC-CATERING,2631140,5841 S MARYLAND AVE,9,60637,41.78831126,-87.60476984
24420,CONCRETE COWBOY,1047059,646 N FRANKLIN ST,1,60654,41.89378278,-87.63577934
24421,DOLLAR TREE #07661,2617027,3146 W MADISON ST,2,60612,41.88109541,-87.70506043
24422,SEBASTIAN'S COFFEE & BAKERY,2622945,6712 N CLARK ST,5,60626,42.00386866,-87.67275339
24423,INTERNATIONAL SANDWICH SHOP,2621849,1 N FRANKLIN ST,1,60606,41.88196747,-87.63516544
24424,DISCOUNT STOP INC.,2632331,11205 S MICHIGAN AVE,2,60628,41.69062488,-87.62087846
24425,LLOYD BOND,3759928,13300 S LANGLEY,3,60827,41.6536366,-87.60507067
24426,Starbuck's Coffee,2627608,5970 N RIDGE AVE,1,60660,41.9902174,-87.67130199
24427,BP,2631963,4435-4459 S ASHLAND AVE,2,60609,41.81300076,-87.66493609
24428,BEVERLY FOOD MART,2622583,8636 S ASHLAND AVE,2,60620,41.73650146,-87.66322829
24429,REILLY'S DAUGHTER IRISH PUB,2584039,5700 S CICERO AVE,1,60638,41.78932932,-87.74164564
24430,PIZZA HUT,2627544,3009 N CLARK ST,1,60657,41.93674905,-87.64791189
24431,CCD KITCHEN,2631764,5700 S MARYLAND AVE,13,60637,41.79126062,-87.60508491
24432,"ST. IGNATIUS COLLEGE PREP, INC.",2627437,1076 W ROOSEVELT RD,30,60608,41.86714939,-87.65404495
24433,SHRINERS HOSPITALS FOR CHILDREN,2205115,2211 N OAK PARK AVE,13,60707,41.92033617,-87.7949943
24434,XOCHIMILCO MEXICAN RESTAURANT,2601569,2030-2032 W MONTROSE AVE,1,60618,41.96155025,-87.68027083
24435,THE SALA PAO SHOP,2615564,1909-1911 N WESTERN AVE,1,60647,41.91606265,-87.68722578
24436,HERITAGE OUTPOST,2630729,300 S WACKER DR,1,60606,41.87801092,-87.63705852
24437,"HAFI FOOD INC.,",2631789,215 E GARFIELD BLVD,2,60637,41.79429483,-87.62018583
24438,"1,4,3,7 SOUL RESTAURANT",2632112,11956 S HALSTED ST,1,60628,41.67613784,-87.64199886
24439,WINGSTOP,2621302,4547 N BROADWAY,1,60640,41.96498065,-87.6570432
24440,THOREK MEMORIAL HOSPITAL,2204275,850 W IRVING PARK RD,1,60613,41.95464083,-87.65156901
24441,VU ROOFTOP AND BAR,2570074,133 E CERMAK RD,1,60616,41.85277722,-87.62238512
24442,LA MICHOACANA PREMIIUM,2637320,5160 S PULASKI RD,1,60632,41.79875026,-87.72346641
24443,WALGREENS #21160,2602004,1051 W RANDOLPH ST,272,60607,41.88417997,-87.65411135
24444,RAYITO DE SOL SPANISH IMMERSION EARLY LEARNING CEN,2600725,2550 W ADDISON ST,4,60618,41.94682722,-87.69268374
24445,PRE-K ANNEX,3619433,4628-4630 S KEDZIE AVE,3,60632,41.80905236,-87.70415885
24446,GOURMET JUNK FOOD,2622601,8458 S GREEN ST,1,60620,41.73977126,-87.64508611
24447,AMERICAN GLORY II,2627456,2300 S THROOP ST,12,60608,41.85045102,-87.65879786
24448,LITTLE RED RIDING HOOD,2550793,7626-7630 W FOSTER AVE,4,60656,41.9743675,-87.8180473
24449,POP-EE'S MINI MART,2627500,418 E 107TH ST,2,60628,41.70013279,-87.61268791
24450,PALM RESTAURANT,2579054,323 E WACKER DR,1,60601,41.88755604,-87.61965509
24451,BUREAU BAR AND RESTAURANT,2589876,722 - 724 W MAXWELL ST,1,60607,41.86490457,-87.64598128
24452,Giordano's of Lincoln Square,2551148,2010 W MONTROSE AVE,1,60618,41.96156203,-87.6794522
24453,KINZIE HOTEL,2608572,20 W KINZIE ST,1,60654,41.88935203,-87.62884885
24454,BRAINY BOULEVARD,2621265,3340-3342 W BRYN MAWR AVE,4,60659,41.98312569,-87.71297692
24455,PULLMAN COMMUNITY CENTER,2622746,10355 S WOODLAWN AVE,1,60628,41.70591652,-87.59412905
24456,ASTER HALL,2589785,900 N MICHIGAN AVE,1,60611,41.8992486,-87.62427498
24457,KEENAN O'REILLY'S PUB,1766679,3916 N ASHLAND AVE,17,60613,41.95299261,-87.66915912
24458,SNAK-O-RAMA PUSH CART,2627369,4100 S ASHLAND AVE,16,60609,41.81944143,-87.66537554
24459,CHICANO HAMBURGER & WINGS LLC,2622791,2857 S ST LOUIS AVE,1,60623,41.83908027,-87.71205827
24460,CRAFTY CAFE,2630650,325 W OHIO ST,1,60654,41.89224449,-87.6367191
24461,PARK WEST COOPERATIVE NURSERY SCHOOL,2631894,2214 N BISSELL ST,7,60614,41.92224401,-87.65243952
24462,SERRELLIS FINER FOODS,2198175,6454-6460 W NORTH AVE,2,60707,41.90922989,-87.78712882
24463,DUNKIN DONUTS (T2  F9),2630933,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
24464,FALCON,2621117,7902-7908 S ASHLAND AVE,2,60620,41.75020547,-87.66357779
24465,FAMILY DOLLAR,2609665,4728 N PULASKI RD,2,60630,41.96726667,-87.72814705
24466,JB HUNT CAFETERIA,2627575,3650 W 47TH ST,1,60632,41.8080811,-87.7157634
24467,BOBBY'S LINCOLN PARK LLC,2574455,2518 N LINCOLN AVE,1,60614,41.92746237,-87.65179321
24468,CAFE BLEU,2631111,7224 N HARLEM AVE,1,60631,42.01248046,-87.80677569
24469,THE GARDNER SCHOOL,2363473,2850 N LINCOLN AVE,6,60657,41.9335946,-87.66036913
24470,"MERCADO  LA CASITA, INC",2626693,2632 W 51ST ST,2,60632,41.80115904,-87.69040365
24471,WOW BAO,2589793,46 E CHICAGO AVE,1,60611,41.89681131,-87.6264488
24472,GOOD MOOD,2637126,2009 W ROSCOE ST,1,60618,41.94310312,-87.67884488
24473,FRIEND BBQ,2632185,2358 S WENTWORTH AVE,1,60616,41.8492061,-87.63207984
24474,EGG ROLLS ETC,2626926,700 E 100TH PL,9,60628,41.7124333,-87.60535894
24475,LAKEVIEW REWIRED CAFE,2601553,3508 N BROADWAY,1,60657,41.94571076,-87.646435
24476,BONCHON,2564814,1732 W DIVISION ST,1,60622,41.90339206,-87.67137668
24477,ALEX'S CATERING,2542392,1204 W 36TH PL,16,60609,41.82809413,-87.65585369
24478,HAMPTON INN AND HOMEWOOD SUITES,2621690,150-160 E HURON ST,1,60611,41.89506079,-87.62350751
24479,AMAZON GO,2626545,500 W MADISON ST,343,60661,41.88199434,-87.63975868
24480,LOVAGE,2563999,311 N MORGAN ST,1,60607,41.88712191,-87.65203576
24481,STONY ISLAND ARTS BANK,2419585,6758-6760 S STONY ISLAND AVE,10,60649,41.77155876,-87.58643151
24482,CHURRO FACTORY,2626344,3927 N LINCOLN AVE,1,60613,41.95318313,-87.67791334
24483,TOVALA,2627040,815 W PERSHING RD,1,60609,41.82334035,-87.64655385
24484,KRISTOFFER'S CAKES,2626496,1735 W 35TH ST,5,60609,41.8303473,-87.66931922
24485,TACO BELL,2627488,920 W BELMONT AVE,1,60657,41.94004691,-87.65239336
24486,ORALE,2631871,1623 W 43rd ST,1,60609,41.81574727,-87.66621797
24487,FRIO GELATO,2631305,5152 N CLARK ST,1,60640,41.97594584,-87.66854079
24488,THE EXCHANGE,2584057,71 S WACKER DR,1,60606,41.88071758,-87.63658911
24489,RED FISH BLEU FISH,2583393,5115-5121 S HARPER AVE,1,60615,41.80195099,-87.58899849
24490,HOME RUN INN,2608717,4254 W 31ST ST,1,60623,41.83691323,-87.7314113
24491,BUNCHES OF LOVE,2623023,62 W 111TH PL,4,60628,41.69176214,-87.6254414
24492,PLAN CLUB 100,2617566,2812 W 55TH ST,1,60632,41.79378997,-87.69441133
24493,DUKAN  INTERNATIONAL FOOD MARKET,2464245,4640-4642 N KEDZIE AVE,2,60625,41.96584733,-87.70854189
24494,IRVING HALL,2398356,6003-6009 W IRVING PARK RD,1,60634,41.95294184,-87.77690831
24495,BWS BEVERAGE,2569124,790 N MILWAUKEE AVE,10,60642,41.89601172,-87.65528506
24496,TASTY FISH CHICKEN AND GYROS,2637198,5409 W NORTH AVE,1,60639,41.90932386,-87.76097489
24497,CAFE JUMPING BEAN,2637273,1439 W 18TH ST,1,60608,41.85774187,-87.66283279
24498,DOMINO'S,2641602,5628 W FULLERTON AVE,1,60639,41.92407307,-87.76714908
24499,O-MANNY MEXICAN RESTAURANT,2608056,3641 W IRVING PARK RD,1,60618,41.95362792,-87.71947321
24500,LITTLE ANGELS LEARNNG CENTER CORPORATION,2583933,6900-6908 S PULASKI RD,6,60629,41.76768773,-87.72263085
24501,Cozy Corner Restaurant and Pancake House,2631798,5454 N HARLEM AVE,1,60656,41.97983627,-87.80712742
24502,EL RUISENOR Y EL SOL ACADEMY,2631060,2717 W TOUHY AVE,7,60645,42.01199673,-87.69807412
24503,NIKOS GRILL,2631990,1215 W DEVON AVE,1,60660,41.99807133,-87.66123148
24504,8 AVE SNACK SHOP,2641352,249 W CERMAK RD,2,60616,41.85271673,-87.63393456
24505,FRANKIE'S FAST FOOD CORNER,2632300,10356 S CORLISS AVE,1,60628,41.70574204,-87.60410938
24506,TASTE OF AFRICA,2632095,3933 N BROADWAY,1,60613,41.95377883,-87.64985956
24507,AMSTAR FUEL & MINI MART,2027297,2352 E 75TH ST,2,60649,41.75909398,-87.56668921
24508,DS FAJITA FACTORY,27393,3445 N HALSTED ST,1,60657,41.94499695,-87.6492695
24509,COMMUNITY FOOD MART,2637268,600 E 103RD ST,2,60628,41.70750028,-87.60882266
24510,MOBIL/MICHOACANA,1382022,4251 W LAWRENCE AVE,2,60630,41.9680545,-87.73505227
24511,EL GUERO,2636420,9027-9029 S COMMERCIAL AVE,1,60617,41.73107587,-87.55113417
24512,COUSINS SUBS,2632287,120 W MADISON ST,1,60602,41.88208114,-87.63151341
24513,ASIAN TOWN NOODLES,2641233,7534 W ADDISON ST,1,60634,41.94520738,-87.81568964
24514,AEA FOOD MART,2570394,2857 S KOSTNER AVE,2,60623,41.83876004,-87.73398105
24515,LA HUACANA,2608066,2021 W CERMAK RD,2,60608,41.85205178,-87.67672125
24516,MCDONALD'S,2637057,2844 W 47TH ST,1,60632,41.8083588,-87.69600055
24517,PULASKI ADAMS FOOD,2630751,4001 W ADAMS ST,2,60624,41.87786891,-87.72569911
24518,BAR SIENA- BOMBO BAR,2627454,130 S MICHIGAN AVE,1,60603,41.88007363,-87.62451182
24519,ANGEL'S FROZEN YOGURT & ICE CREAM INC,2631492,6140 S ARCHER AVE,1,60638,41.79436662,-87.77189621
24520,LAS GAMA'S RESTAURANT,2631070,3649 W DIVISION ST,1,60651,41.9026284,-87.71847814
24521,MIDDLE BROW,2583345,2002 N MOZART ST,1,60647,41.91759015,-87.69874924
24522,BOBO'S ITALIAN BEEF,2632227,6161 N MILWAUKEE AVE,1,60646,41.99378202,-87.78430121
24523,TINY TOTS ACADEMY INC. 2,2636558,708 E 100TH PL,4,60628,41.71235735,-87.60476353
24524,WINDY CITY PLAYHOUSE,2630722,2229 S MICHIGAN AVE,10,60616,41.85201901,-87.62363505
24525,KARLOV GROCERY & TOBACCO,2637196,2200 N KARLOV AVE,2,60639,41.92088376,-87.72925876
24526,LE MACARON FRENCH PASTRIES,2616973,958 W ARMITAGE AVE,1,60614,41.91821569,-87.65330987
24527,HACHI SUSHI,2636936,3448 E 118TH ST,223,60617,41.68105956,-87.53936754
24528,JERAN DAY SCHOOL,2636972,5893-5897 N ELSTON AVE,4,60646,41.98860068,-87.77500065
24529,BLAZE PIZZA,2564536,511 S STATE ST,1,60605,41.87541493,-87.62747261
24530,NARANJA DULCE,2595755,3124 W MONTROSE AVE,1,60618,41.96130503,-87.70680593
24531,MADAME DELLUC ARTISAN CHOCOLATIER,2622967,900 N MICHIGAN AVE,2,60611,41.8992486,-87.62427498
24532,7-ELEVEN,2600883,3519 N CLARK ST,2,60657,41.94628081,-87.65560313
24533,LITTLE LEADERS LEARNING ACASDEMY,2641775,8214 S EXCHANGE AVE,4,60617,41.74599884,-87.55293185
24534,JUST PIZZA EXPRESS INC,2575486,4349 W FULLERTON AVE,1,60639,41.92426075,-87.73611088
24535,LA MICHOACANA,2641882,5233 W BELMONT AVE,48,60641,41.93857338,-87.75802424
24536,HOME RUN INN,2608716,4254 W 31ST ST,1,60623,41.83691323,-87.7314113
24537,TRASPASADA RESTAURANT,2637297,3605 N ASHLAND AVE,1,60613,41.94719645,-87.66871596
24538,MONGOLIAN CUISINE,2637117,4640 N CUMBERLAND AVE,1,60656,41.96421158,-87.83683737
24539,CAPTAIN HOOKS FISH & CHICKEN,2543407,8554 S COTTAGE GROVE AVE,1,60619,41.7387136,-87.60502775
24540,"MR. CRAB FISH CHICKEN AND GRILL, INC. OF CHICAGO",2641431,1454 W 95TH ST,1,60643,41.7213558,-87.66003974
24541,LOTUS SEED,2637192,5100 N BROADWAY,1,60640,41.97464568,-87.65997018
24542,INNOVATIVE CUISINE SERVICES,2641383,4300 W LAKE ST,9,60624,41.88600052,-87.73329708
24543,CHI PIZZA PIE,2601306,8548 S COTTAGE GROVE AVE,1,60619,41.73887626,-87.60503189
24544,SEOUL TACO,2622980,1321 E 57TH ST,1,60637,41.79136232,-87.59394376
24545,YOUNG AMERICAN,2626278,2545-2547 N KEDZIE BLVD,1,60647,41.92787854,-87.70692519
24546,CICERO & NORTH FOOD & LIQUOR,2626735,1636 N CICERO AVE,2,60639,41.91076133,-87.74605302
24547,Z BAR,2589540,108 E SUPERIOR ST,1,60611,41.89583964,-87.62498814
24548,DISCOUNT STOP INC.,2641567,1450 W 95TH ST,2,60643,41.72135792,-87.65988362
24549,BIG SHOULDERS COFFEE,2631672,5700 S CICERO AVE,1,60638,41.78932932,-87.74164564
24550,DIA FOOD & LIQUOR,2621729,1478 W 115TH ST,2,60643,41.6849558,-87.65972583
24551,BAR SIENA- BOMBO BAR,2627453,130 S MICHIGAN AVE,1,60603,41.88007363,-87.62451182
24552,MAILLARD TAVERN,2534783,494 N MILWAUKEE AVE,1,60654,41.89095902,-87.64747217
24553,A&S BEVERAGE,2575362,5058 S HALSTED ST,10,60609,41.80162842,-87.64549201
24554,M & M STOP & SHOP,2641563,206 S CICERO AVE,2,60644,41.87837811,-87.74534776
24555,CULVER'S,2575429,4939 W IRVING PARK RD,1,60641,41.95326461,-87.75145319
24556,BARRACO'S PIZZA,2636205,2105-2121 W 95TH ST,1,60643,41.72093007,-87.6750966
24557,SEOUL TACO,2622979,1321 E 57TH ST,1,60637,41.79136232,-87.59394376
24558,BROTHER'S RESTAURANT,2641464,3000 W BELMONT AVE,1,60618,41.93947287,-87.70278709
24559,GATEWAY NEWSTAND,2632124,1 N FRANKLIN ST,2,60606,41.88196747,-87.63516544
24560,JAMMY BURGER,2637358,7301 S KEDZIE AVE,1,60629,41.76080612,-87.70251735
24561,TACO BELL,2630701,2407-2409 N CLARK ST,1,60614,41.92584867,-87.64048642
24562,SOLO DELI & GROCERY LLC,2637345,4759 W LAKE ST,2,60644,41.88650199,-87.74540075
24563,MOJO,2631667,111 W JACKSON BLVD,1,60604,41.87803443,-87.63117141
24564,THE EDGE THEATER/OFF BROADWAY,2522773,5451 N BROADWAY,10,60640,41.98148206,-87.65986305
24565,LA BOULANGERIE,2636440,915 W BELMONT AVE,1,60657,41.9398304,-87.65217131
24566,KUMIKO,2583639,630 W LAKE ST,1,60661,41.88580702,-87.64417189
24567,CONVENE,2616479,131 S DEARBORN ST,1,60603,41.87988544,-87.62921159
24568,A CHILD'S PLACE ACADEMY 2,2641358,6113 S PRAIRIE ST,4,60637,41.7834257,-87.61878801
24569,JIMMY JOHNS,2595122,2810 N CLARK ST,1,60657,41.93305938,-87.64526584
24570,BELLI'S,2626180,1309 W 18TH ST,270,60608,41.8577971,-87.65934233
24571,PARSON'S CHICKEN & FISH,2528957,2435-2439 N HALSTED ST,1,60614,41.92643591,-87.64864842
24572,LOURS BAKERY CAFE,2637101,1424 W TAYLOR ST,1,60607,41.86943238,-87.66273256
24573,MOUNT SINAI HOSPITAL MEDICAL CENTER,2204505,2750 W 15TH PL,13,60608,41.86024819,-87.695288
24574,DAKSHIN,2636957,420 S CLARK ST,1,60605,41.87643561,-87.6308831
24575,OMAKASE YUME,2609091,651 W WASHINGTON BLVD,1,60661,41.88305289,-87.6446886
24576,PRET A MANGER,2550213,5706 S UNIVERSITY AVE,1,60637,41.79116633,-87.59821551
24577,LA NACIONAL,2631932,2890 N MILWAUKEE AVE,1,60618,41.93377438,-87.71535085
24578,L CAFECITO JUMPING BEAN,2637274,2010 S DAMEN AVE,1,60608,41.85454816,-87.67605573
24579,BRONZVILLE FINER FOODS,2231686,232-234 E 35TH ST,2,60616,41.8311807,-87.62049094
24580,NIC'S ORGANIC FAST FOOD,2636445,180 N LA SALLE ST,1,60601,41.88544439,-87.63258213
24581,DOS TOROS TAQUERIA,2564449,875 N MICHIGAN AVE,1,60611,41.89894854,-87.62397499
24582,FAMILY DOLLAR,2630979,1633 W MONTEREY AVE,2,60643,41.68943193,-87.66301447
24583,WINTRUST ARENA,2536047,200 E CERMAK RD,1,60616,41.85299783,-87.62219448
24584,MOON STAR GROCERY MART,2637283,4903 W Chicago AVE,2,60651,41.8948735,-87.74845464
24585,TRUE JUICE,2631965,2939 W GRAND AVE,9,60622,41.89585921,-87.70079612
24586,MIDDLE BROW,2609018,2002 N MOZART ST,1,60647,41.91759015,-87.69874924
24587,7-ELEVEN,2600878,1027 W ADDISON ST,2,60613,41.94711654,-87.65545987
24588,SEE THRU CHINESE KITCHEN,2632147,5656 W ROOSEVELT RD,1,60644,41.86567514,-87.76662585
24589,FOUR SEASONS NOODLES,2637007,2002 S WENTWORTH AVE,1,60616,41.8552817,-87.63199264
24590,COFFEE LAB,2615723,2823 N LINCOLN AVE,1,60657,41.93317721,-87.65936357
24591,CARM'S,2631176,1057 W POLK ST,1,60607,41.87172647,-87.65348716
24592,PLAY KITCHEN & COCKTAILS,2626722,7 W DIVISION ST,1,60610,41.90382674,-87.6289923
24593,BEATNIK,2609157,1604-1608 W CHICAGO AVE,1,60622,41.89617941,-87.66752545
24594,MIDDLE BROW,2583344,2002 N MOZART ST,1,60647,41.91759015,-87.69874924
24595,FIT FOR LIFE,2637376,311 S WACKER DR,1,60606,41.87779165,-87.63652434
24596,FAMILY STYLE PIZZA,2641731,926 W DIVERSEY PKWY,1,60614,41.93277107,-87.65250565
24597,"THE STOCKYARD COFFEEHOUSE, LLC",2636891,558 W 37th ST,1,60609,41.82727667,-87.64108342
24598,7 DAYS FOOD MART,2550834,5267 W NORTH AVE,2,60639,41.90936169,-87.75811697
24599,GREAT WALL CHINESE FOOD,2641468,6748 N Sheridan RD,1,60626,42.00499183,-87.66101659
24600,TAZA CATERING,2636697,176 N FRANKLIN ST,1,60606,41.88524803,-87.63554592
24601,COCO ROLLED ICE CREAM,2595101,1108 N ASHLAND AVE,1,60622,41.90183142,-87.66760189
24602,JAY'S BACKYARD BBQ,2641588,5604 W DIVISION ST,1,60651,41.90225164,-87.76587291
24603,LITTLE EXPLORERS LEARNING ACADEMY INC.,2608949,6636-6642 W ARCHER AVE,7,60638,41.79233314,-87.78814644
24604,FIELD MUSEUM,2627135,1400 S LAKE SHORE DR,2,60605,41.86403564,-87.61929707
24605,EDEN SOUTH SHORE,2559447,7156 S DORCHESTER AVE,45,60619,41.76430278,-87.59109572
24606,IRON AGE CHICAGO,2622405,1265 N MILWAUKEE AVE,1,60622,41.90485662,-87.6685902
24607,BP FUEL & MINI MART,2630685,7059 S STATE ST,259,60637,41.76546907,-87.62475894
24608,FULL SHILLING,2616295,3724-3726 N CLARK ST,1,60613,41.94970619,-87.65870141
24609,KREATIVE KIDZ ACADEMY V INC.,2636830,4748 S ASHLAND AVE,18,60609,41.80715363,-87.66507931
24610,FATPOUR TAP WORKS,2595523,2206 S INDIANA AVE,1,60616,41.852637,-87.6224087
24611,HERBALIFE,2641470,3505 W LAWRENCE AVE,215,60625,41.96826418,-87.71605134
24612,MOBIL,2632145,4000 N CLARK ST,2,60613,41.95443244,-87.66244626
24613,DARRIN FRESH FOOD AND LIQUOR,2627120,8058 S RACINE AVE,10,60620,41.74694757,-87.65378789
24614,"GRAHAM CRACKER'S DAYCARE CENTER II, INC.",2632026,1 E 113TH ST,4,60628,41.68884812,-87.62289369
24615,bELIZEAN AMERICAN JERK,2632336,1708 W 63RD ST,1,60636,41.77952128,-87.66709367
24616,ASHLAND WEST FALCON FUEL,2637185,7101 S ASHLAND AVE,19,60636,41.76486775,-87.66364716
24617,KESHA'S PLACE,2646580,3620 W 16TH ST,1,60623,41.85907244,-87.71618365
24618,TACO BELL,2647183,4614 S DAMEN AVE,1,60609,41.80983789,-87.6751212
24619,SOLURI BROTHERS SANDWICH SHOP,2536097,601 W 43RD ST,1,60609,41.81615508,-87.64088352
24620,STACKERZ,2646438,5729 N NORTHWEST HWY,1,60646,41.98600114,-87.78752792
24621,GNOME BREW,2637055,2026 W MONTROSE AVE,42,60618,41.96155239,-87.68010719
24622,LAS BRUJAS BAR,2636850,2300 S BLUE ISLAND AVE,10,60608,41.85046066,-87.671071
24623,BROWN BAG SEAFOOD CO.,2575275,414 N WELLS ST,1,60654,41.88972017,-87.63416994
24624,VELOX COFFEE,2590159,6206 N BROADWAY,1,60660,41.99480517,-87.66056031
24625,SOUTH SHORE BREW,2627215,7101 S YATES BLVD,1,60649,41.76627633,-87.56634042
24626,CIRCLE CHICAGO CATERING,2632161,2828 W PRATT BLVD,30,60645,42.00493887,-87.70095859
24627,AL MAIMANI FOOD,2647432,4102 W MADISON ST,2,60624,41.88080333,-87.72831805
24628,ALI BABA DONER,2646313,545 W DIVERSEY PKWY,1,60614,41.9327277,-87.64303963
24629,ARCHIE'S,2636959,1228 W LOYOLA AVE,1,60626,42.00151969,-87.66205199
24630,LOLAS CONEY,2647156,2858 W CHICAGO AVE,1,60622,41.89574658,-87.6991028
24631,TARGET,2641830,6422 N SHERIDAN RD,2,60626,41.99885878,-87.66078393
24632,HOT HOUSE/ MADE MARKET,2622245,300 E OHIO ST,1,60611,41.89271058,-87.62013066
24633,SUBWAY,2583158,7949 S CICERO AVE,1,60652,41.74811555,-87.74115765
24634,CITY ROCK,2575349,100 W RANDOLPH ST,1,60601,41.88458627,-87.63101045
24635,TORCHIO,2560659,738 N WELLS ST,1,60654,41.89592017,-87.63433036
24636,JUST LIKE HOME,2636726,1249-1251 W 63RD ST,4,60636,41.77947337,-87.65645608
24637,Kitty O'sheas,2621361,720 S MICHIGAN AVE,1,60605,41.87279887,-87.62433781
24638,NO DENIAL FOODS,2646152,1400 W 46TH ST,5,60609,41.81060129,-87.66028326
24639,LAS CARNITAS URUAPAN,2615574,2813-15 W 55TH ST,1,60632,41.79357049,-87.69440454
24640,CITY COFFEE,2609485,5139 N DAMEN AVE,161,60625,41.97596978,-87.67925366
24641,HIGH TIDE POKE,2626424,203 N LA SALLE ST,1,60601,41.88582205,-87.63230374
24642,MOUNTAIN TOP KIDS,2609209,3046 W DEVON AVE,4,60659,41.99755074,-87.70638187
24643,BROOKLIN CHICKEN & GRILL,2641912,1358 E 75TH ST,1,60619,41.75883292,-87.59086222
24644,AFC SUSHI @ JEWEL OSCO #3082,2646564,6014 S COTTAGE GROVE AVE,1,60637,41.78538744,-87.60618376
24645,MAYAN PALACE 2,2627144,2721 N HALSTED ST,1,60614,41.93217875,-87.64884537
24646,KAM FUNG RESTAURANT,2616223,216 W 22ND PL,1,60616,41.85227106,-87.63272836
24647,MOLE VILLAGE RESTAURANT,2646241,2302 S BLUE ISLAND AVE,1,60608,41.850428,-87.67115535
24648,RISE UP EARLY CHILDHOOD,2636365,1257 W LOYOLA AVE,7,60626,42.00128754,-87.66304984
24649,FRUTERIA ANDY #2,2641675,2458 S SPRINGFIELD AVE,2,60623,41.84621315,-87.72231059
24650,HERB N KITCHEN,2621363,720 S MICHIGAN AVE,1,60605,41.87279887,-87.62433781
24651,THE SOUL SHACK,2646390,1368 E 53RD ST,1,60615,41.79961156,-87.59253344
